article_link,headline,is_sarcastic
https://chaser.com.au/world/trump-approves-1-billion-norton-anti-virus-fund-to-help-fight-corona/,"
Trump approves $1 billion Norton Anti-Virus fund to help fight corona ",1
https://chaser.com.au/general-news/devastating-nations-shoplifters-left-with-nothing-to-steal/,"
‘Devastating’: Nation’s shoplifters left with nothing to steal ",1
https://chaser.com.au/general-news/anti-vaxer-just-hoping-science-can-find-the-right-healing-crystal-in-time-to-save-us-all/,"
Anti-vaxer just hoping science can find the right healing crystal in time to save us all ",1
https://chaser.com.au/general-news/breaking-donald-trump-declares-national-and-i-mean-this-it-really-is-a-national-and-a-lot-of-people-they-come-up-to-me-and-they-say-donald-this-is-an-emergency-and-you-know-some-very-smart-peop/,"
BREAKING: Donald Trump declares national, and I mean this, it really is a national and a lot of people they come up to me and they say “Donald this is an emergency” and you know some very smart people, not as smart as me perhaps, but still very smart, and they say to me… ",1
https://chaser.com.au/page/98/?s,,1
https://chaser.com.au/sport/nrl-fans-cancel-plans-to-attend-game-after-pm-confirms-plans-to-attend/,"
NRL fans cancel plans to attend game after PM confirms plans to attend ",1
https://chaser.com.au/general-news/breaking-bushfires-re-ignite-as-nations-cricket-games-cancelled/,"
BREAKING: Bushfires re-ignite as nation’s cricket games cancelled ",1
https://chaser.com.au/general-news/if-causal-workers-didnt-save-for-a-crisis-they-should-just-use-their-trust-fund-says-attorney-general/,"
“If casual workers didn’t save for a crisis they should just use their trust fund” says Attorney General ",1
https://chaser.com.au/general-news/government-ban-gatherings-over-500-people-weekends-nrl-games-unaffected/,"
Government ban gatherings over 500 people, weekend’s NRL games unaffected ",1
https://chaser.com.au/podcasts/extreme-vetting-podcast-episode-14-alex-lee/,"
Extreme Vetting podcast – Episode 14 – Alex Lee ",1
https://chaser.com.au/national/australian-government-to-introduce-level-2-toilet-paper-restrictions/,"
Australian government to introduce level 2 toilet paper restrictions ",1
https://chaser.com.au/world/calls-for-boris-johnson-to-meet-with-health-minister-again/,"
Calls for Boris Johnson to meet with health minister again ",1
https://chaser.com.au/general-news/generous-local-teens-double-neighbourhood-house-prices/,"
Generous local teens double neighbourhood house prices ",1
https://chaser.com.au/general-news/coles-make-it-up-to-underpaid-staff-by-offering-free-rolls-of-toilet-paper/,"
Coles make it up to underpaid staff by offering them free rolls of toilet paper ",1
https://chaser.com.au/podcasts/extreme-vetting-podcast-episode-15-veronica-milsom/,"
Extreme Vetting podcast – Episode 15 – Veronica Milsom ",1
https://chaser.com.au/general-news/government-announces-ban-on-jokes-about-social-distancing/,"
Government announces ban on jokes about social distancing ",1
https://chaser.com.au/general-news/coronavirus-is-a-hoax-claims-alan-jones-from-his-custom-built-rural-bunker/,"
“No need to worry about corona” says Alan Jones from his custom built rural bunker ",1
https://chaser.com.au/national/pauline-hanson-outraged-to-learn-coronavirus-made-in-china-and-not-australia/,"
Pauline Hanson outraged to learn coronavirus made in China and not Australia ",1
https://chaser.com.au/page/97/?s,,1
https://chaser.com.au/general-news/hit-with-coronavirus-extinction-rebellion-stages-actual-die-in/,"
Hit with coronavirus, Extinction Rebellion stages actual die-in ",1
https://chaser.com.au/national/government-under-investigation-after-redirecting-all-toilet-paper-to-marginal-seats/,"
Government under investigation after redirecting all toilet paper to marginal seats ",1
https://chaser.com.au/general-news/entire-workplace-just-happens-to-be-subtly-browsing-by-the-toilets-at-5pm/,"
Entire workplace just happens to be subtly browsing by the toilets at 5pm ",1
https://chaser.com.au/national/widespread-panic-hits-as-corona-virus-found-to-transmit-via-toilet-paper/,"
Widespread panic hits as Corona Virus found to transmit via toilet paper ",1
https://chaser.com.au/national/nation-suffers-toilet-paper-shortages-as-engadine-maccas-stocks-up-for-visit-from-pm/,"
Nation suffers toilet paper shortages as Engadine Maccas stocks up for visit from PM ",1
https://chaser.com.au/national/local-man-ready-for-pandemic-if-it-involves-nothing-but-going-to-the-toilet-for-12-weeks/,"
Local man ready for pandemic if it involves nothing but going to the toilet for 12 weeks ",1
https://chaser.com.au/national/median-price-of-a-roll-of-sydney-toilet-paper-soars-above-1m/,"
Median price of a roll of Sydney toilet paper soars above $1m ",1
https://chaser.com.au/national/government-says-it-has-stockpiled-enough-scandals-to-last-entire-pandemic-crisis/,"
Government says it has stockpiled enough scandals to last entire pandemic ",1
https://chaser.com.au/page/103/?s,,1
https://chaser.com.au/page/96/?s,,1
https://chaser.com.au/general-news/woolworths-to-generously-continue-underpaying-casual-workers-affected-by-coronavirus/,"
Woolworths to generously continue underpaying casual workers affected by coronavirus ",1
https://chaser.com.au/world/trump-calls-for-some-kind-of-wall-to-be-built-around-china/,"
Trump calls for some kind of wall to be built around China ",1
https://chaser.com.au/national/nows-a-great-time-to-catch-public-transport-report-nations-cold-and-flu-sufferers/,"
“Now’s a great time to catch public transport” report nation’s cold and flu sufferers ",1
https://chaser.com.au/national/nations-under-10s-quietly-hoping-for-massive-coronavirus-school-shutdown/,"
Nation’s under-10s quietly hoping for massive Coronavirus school shutdown ",1
https://chaser.com.au/national/abc-moves-to-cayman-islands-to-attract-more-government-funding/,"
ABC moves to Cayman Islands to attract more government funding ",1
https://chaser.com.au/national/coalition-assures-nation-there-are-more-than-enough-vaccines-to-cover-marginal-electorates/,"
 Coalition assures nation there are “more than enough vaccines” to cover marginal electorates ",1
https://chaser.com.au/national/following-latest-scandal-morrison-declares-all-mps-will-undergo-ethics-training-in-hawaii/,"
Following latest scandal, Morrison declares all MPs will undergo ethics training in Hawaii ",1
https://chaser.com.au/general-news/baboons-successfully-returned-to-job-running-the-country/,"
Baboons successfully returned to running the country ",1
https://chaser.com.au/general-news/australia-hit-with-worst-national-tragedy-yet-as-jnco-jeans-make-comeback/,"
Authorities desperately attempt to stem the spread of JNCO jeans ",1
https://chaser.com.au/national/barnaby-joyce-plays-down-coronavirus-risk-to-latest-47-colleagues-hes-impregnated/,"
Barnaby Joyce plays down coronavirus risk to latest 47 colleagues he’s impregnated ",1
https://chaser.com.au/page/100/?s,,1
https://chaser.com.au/page/98/?s,,1
https://chaser.com.au/general-news/man-from-all-the-school-maths-problems-spotted-at-australian-supermarket/,"
Man from all the school maths problems spotted at Australian supermarket ",1
https://chaser.com.au/general-news/panic-buying-continues-aldi-completely-sells-out-of-discount-trombone-cases/,"
Panic buying continues – ALDI completely sells out of discount trombone cases ",1
https://chaser.com.au/national/bidet-owner-feeling-even-more-smug-than-normal/,"
Bidet owner feeling even more smug than normal ",1
https://chaser.com.au/page/95/?s,,1
https://chaser.com.au/page/102/?s,,1
https://chaser.com.au/page/100/?s,,1
https://chaser.com.au/page/101/?s,,1
https://chaser.com.au/national/newstart-recipients-form-sports-clubs-in-marginals-seats-so-they-can-make-ends-meet/,"
Newstart recipients form sports clubs in marginal seats so they can make ends meet ",1
https://chaser.com.au/general-news/gen-x-parents-disappointed-to-learn-their-teenager-is-not-doing-drugs/,"
Gen X parents disappointed to learn their teenager is not doing drugs ",1
https://chaser.com.au/page/99/?s,,1
https://chaser.com.au/general-news/prime-ministers-office-furiously-brainstorming-how-best-to-screw-up-coronavirus-response/,"
Prime Minister’s office furiously brainstorming how best to screw up Coronavirus response ",1
https://chaser.com.au/page/104/?s,,1
https://chaser.com.au/page/102/?s,,1
https://chaser.com.au/national/george-calombaris-teams-up-with-coles-to-launch-new-line-of-cooked-books/,"
George Calombaris teams up with Coles to launch new line of cooked books ",1
https://chaser.com.au/sport/david-warner-denies-sandpapering-medal-shortly-before-win/,"
David Warner denies sandpapering Allan Border medal shortly before win ",1
https://chaser.com.au/page/101/?s,,1
https://chaser.com.au/page/99/?s,,1
https://chaser.com.au/national/calls-for-government-to-quarantine-queensland-just-to-keep-them-away/,"
Calls for government to quarantine Queensland, just to keep them away from us ",1
https://chaser.com.au/general-news/dutton-explains-when-he-said-left-wing-threats-he-was-referring-to-inner-west-baboons/,"
Dutton explains when he said ‘left-wing threats’ he was referring to Inner West baboons ",1
https://chaser.com.au/entertainment/breakfast-tv-producer-fired-after-accidentally-booking-actual-expert-to-talk-about-issue/,"
Breakfast TV producer fired after accidentally booking actual expert to talk about issue ",1
https://chaser.com.au/national/nsw-government-excited-for-coronavirus-to-arrive-so-it-can-start-shutting-down-public-events/,"
NSW government excited for Coronavirus to arrive so it can start shutting down public events ",1
https://chaser.com.au/national/stockmarket-plunges-greens-to-blame/,"
Stockmarket plunges: Greens to blame ",1
https://chaser.com.au/page/97/?s,,1
https://chaser.com.au/national/scott-morrison-offers-germany-a-new-swimming-pool-if-they-keep-their-coal-plants-open/,"
Scott Morrison offers Germany a new swimming pool if they keep their coal plants open ",1
https://chaser.com.au/general-news/the-holden-a-tale-of-under-warranty-car-repairs/,"
Holden: A tale of under-warranty car repairs ",1
https://chaser.com.au/national/nation-left-dangerously-low-on-climate-experts-after-holden-shuts-shop/,"
Nation left dangerously low on climate experts after Holden shuts shop ",1
https://chaser.com.au/general-news/people-cant-expect-to-mouth-off-and-then-keep-their-job-says-man-who-defended-israel-folau/,"
“People can’t expect to mouth off and then keep their job!” says man who defended Israel Folau ",1
https://chaser.com.au/national/government-decides-to-pork-barrel-entire-nation-and-give-everyone-a-pool/,"
Government decides to pork barrel entire nation and give everyone a pool ",1
https://chaser.com.au/general-news/budget-deficit-solved-angus-taylor-sells-newly-filled-warragamba-dam-to-foreign-investors/,"
Budget deficit solved: Angus Taylor sells newly filled Warragamba Dam to foreign investors ",1
https://chaser.com.au/national/morrison-starting-to-wonder-if-hes-praying-to-the-wrong-god/,"
Morrison starting to wonder if he’s praying to the wrong God ",1
https://chaser.com.au/national/liberal-voter-suddenly-supports-carbon-tax-now-that-beachfront-mansion-under-threat/,"
Liberal voter suddenly supports carbon tax now that beachfront mansion under threat ",1
https://chaser.com.au/entertainment/harvey-weinstein-hoping-for-last-minute-exoneration-by-andrew-bolt/,"
Harvey Weinstein hoping for last minute exoneration by Andrew Bolt ",1
https://chaser.com.au/national/samsung-developer-successfully-finds-his-and-everyone-elses-mobile/,"
Samsung developer successfully finds his, and everyone elses, mobile ",1
https://chaser.com.au/national/cleaners-at-st-kevins-fired-for-sweeping-everything-under-carpet/,"
Cleaners at St Kevins fired for sweeping everything under carpet ",1
https://chaser.com.au/national/coles-debuts-new-down-down-wages-are-down-tv-advert/,"
Coles debuts new “Down Down Wages Are Down” tv advert ",1
https://chaser.com.au/page/105/?s,,1
https://chaser.com.au/page/103/?s,,1
https://chaser.com.au/national/jetstar-customers-notice-no-difference-to-service-as-staff-strike/,"
Jetstar customers notice no difference to service as staff strike ",1
https://chaser.com.au/national/scott-morrison-offers-auditor-general-free-pool-to-drop-investigation/,"
Scott Morrison offers Auditor General free pool to drop investigation ",1
https://chaser.com.au/national/exclusive-union-victim-george-calombaris-recalls-the-horrific-tale-of-paying-his-employees/,"
Exclusive: Union victim George Calombaris recalls the horrific tale of paying his employees ",1
https://chaser.com.au/national/coalition-mp-doesnt-see-any-irony-that-the-best-way-to-spread-anti-abc-message-is-by-getting-on-the-abc/,"
Coalition MP doesn’t see any irony that the best way to spread anti-ABC message is by getting on the ABC ",1
https://chaser.com.au/national/keith-pitt-brings-lump-of-uranium-into-parliament/,"
MPs flee as Keith Pitt brings lump of uranium into parliament ",1
https://chaser.com.au/general-news/israel-folau-unsure-whether-to-blame-gays-or-thank-god-for-flood/,"
Israel Folau unsure whether to blame gays, or thank god for flood ",1
https://chaser.com.au/general-news/celebration-as-natural-disaster-averted-by-slightly-less-horrific-natural-disaster/,"
Celebration as natural disaster averted by slightly less horrific natural disaster ",1
https://chaser.com.au/page/106/?s,,1
https://chaser.com.au/page/104/?s,,1
https://chaser.com.au/national/greens-accused-of-starting-floods/,"
Greens accused of starting floods ",1
https://chaser.com.au/general-news/god-answers-morrisons-prayers-delivers-unwanted-pools-to-marginal-electorates/,"
God answers Morrison’s prayers by delivering unwanted pools to marginal electorates ",1
https://chaser.com.au/national/scott-morrison-takes-action-on-floods-by-booking-emergency-flight-to-hawaii/,"
Scott Morrison takes action on floods by booking emergency flight to Hawaii ",1
https://chaser.com.au/page/107/?s,,1
https://chaser.com.au/page/105/?s,,1
https://chaser.com.au/national/australia-to-discourage-tourism-from-china-by-replaying-scott-morrisons-old-marketing-campaigns/,"
Goverment to discourage overseas tourists by replaying ScoMo’s old marketing campaigns ",1
https://chaser.com.au/national/plans-underway-for-crown-casino-on-christmas-island-after-recent-influx-of-chinese-nationals/,"
Plans underway for Crown Casino on Christmas Island after recent influx of Chinese travellers ",1
https://chaser.com.au/national/bob-katter-steps-down-but-were-not-going-to-talk-about-it-because-every-three-months-someone-is-torn-to-shreds-by-crocodiles-in-north-queensland/,"
Bob Katter steps down but we’re not going to talk about it because every three months someone is torn to shreds by crocodiles in north Queensland ",1
https://chaser.com.au/national/greens-leader-richard-di-natale-steps-down-for-more-personal-time-to-start-bushfires/,"
Greens Leader Richard Di Natale steps down for more personal time to start bushfires ",1
https://chaser.com.au/national/secret-rort-report-says-morrison-deserves-an-immediate-holiday-for-being-such-a-top-bloke-claims-morrison/,"
Secret rort report says Morrison deserves an immediate holiday for being such a top bloke, claims Morrison ",1
https://chaser.com.au/national/government-reverses-decision-to-charge-australians-fleeing-china-if-theyre-from-marginal-electorates/,"
Government reverses decision to charge Australians fleeing China if they’re from marginal electorates ",1
https://chaser.com.au/national/nation-put-on-extreme-danger-alert-as-barnaby-joyce-spotted-dusting-off-his-leadership-hat/,"
Nation put on extreme danger alert as Barnaby Joyce spotted dusting off his leadership hat ",1
https://chaser.com.au/general-news/bridget-mckenzie-to-be-punished-with-10-million-a-year-coal-board-job/,"
Bridget McKenzie to be punished with $10 million a year coal board job ",1
https://chaser.com.au/general-news/following-bad-publicity-from-name-corona-announce-plan-to-rebrand-as-tuberculosis-beer/,"
Following bad publicity from name, Corona announce plan to rebrand as ‘Tuberculosis Beer’ ",1
https://chaser.com.au/national/pauline-hanson-calls-for-corona-beer-ban-until-we-know-what-role-it-played-in-virus/,"
Pauline Hanson calls for Corona beer ban, until we know what role it played in virus ",1
https://chaser.com.au/page/109/?s,,1
https://chaser.com.au/page/107/?s,,1
https://chaser.com.au/national/angus-taylor-releases-letter-from-afp-telling-him-hes-a-legend/,"
Angus Taylor releases new letter from AFP clearing him of Cayman Islands corruption ",1
https://chaser.com.au/world/republican-senators-vote-unanimously-to-impeach-hilary-clinton/,"
Republican Senators vote unanimously to impeach Hilary Clinton ",1
https://chaser.com.au/national/afp-arrests-clover-moore-after-travel-spending-found-to-not-match-angus-taylors-documents/,"
AFP arrests Clover Moore after travel spending found to not match Angus Taylor’s documents ",1
https://chaser.com.au/national/australian-census-glad-to-no-longer-be-the-largest-tech-fuckup-of-all-time/,"
Australian census glad to no longer be the largest tech fuckup of all time ",1
https://chaser.com.au/world/democrats-regret-appointing-peter-dutton-to-count-the-votes-in-iowa/,"
Democrats regret appointing Peter Dutton to count the votes in Iowa ballot ",1
https://chaser.com.au/general-news/government-awards-adani-coal-mine-3-billion-to-upgrade-sporting-facilities/,"
Government awards Adani coal mine $3 billion to upgrade sporting facilities ",1
https://chaser.com.au/national/barnaby-regrets-getting-dutton-to-do-his-numbers-for-him/,"
Barnaby Joyce regrets getting Dutton to do his numbers for him ",1
https://chaser.com.au/general-news/pistol-and-boo-placed-in-protective-custody-ahead-of-barnaby-joyces-leadership-spill/,"
Pistol and Boo placed in protective custody ahead of Barnaby Joyce’s leadership spill ",1
https://chaser.com.au/national/former-greens-leader-di-natale-excited-for-first-day-as-coal-lobbyist/,"
Former Greens Leader Di Natale excited for first day as coal lobbyist ",1
https://chaser.com.au/general-news/treasurer-announces-policy-reversal-pay-1000-or-else-youll-be-flown-to-christmas-island/,"
Treasurer announces policy reversal: pay $1,000 or else you’ll be flown to Christmas Island ",1
https://chaser.com.au/page/108/?s,,1
https://chaser.com.au/page/106/?s,,1
https://chaser.com.au/national/pauline-hanson-overdoses-on-ecstasy-after-hearing-about-chinese-ban/,"
Pauline Hanson overdoses on ecstasy after hearing about Chinese ban ",1
https://chaser.com.au/national/scott-morrison-brings-lump-of-coronavirus-into-parliament/,"
Scott Morrison brings lump of coronavirus into parliament ",1
https://chaser.com.au/general-news/folau-adapts-to-new-french-life-by-blaming-notre-dame-fire-on-gay-marriage/,"
Folau adapts to new French life by blaming Notre Dame fire on gay marriage ",1
https://chaser.com.au/national/fire-fighters-start-elite-rowing-club-to-attract-a-bit-of-government-funding/,"
Fire fighters start elite rowing club to attract a bit of government funding ",1
https://chaser.com.au/national/confused-border-guards-tow-back-corona-virus-boats-from-christmas-island/,"
Confused border guards tow corona virus boats back to China ",1
https://chaser.com.au/invoicing/,"
Invoicing ",1
https://chaser.com.au/national/government-that-gave-500000-to-rowing-club-suddenly-tight-on-cash-for-plague-victim-flights/,"
Government that gave $500,000 to rowing club suddenly tight on cash for plague victim flights ",1
https://chaser.com.au/sport/folau-quits-french-club-after-teammates-keep-kissing-him-on-the-cheek/,"
Folau quits French club after teammates keep kissing him on the cheek ",1
https://chaser.com.au/general-news/mask-salesman-unveils-new-super-yacht/,"
Mask salesman unveils new super yacht ",1
https://chaser.com.au/general-news/we-forced-a-robot-to-watch-1000-hours-of-sunrise-and-it-begged-us-for-the-sweet-release-of-death/,"
We forced a robot to watch 1000 hours of Sunrise and it begged us for the sweet release of death ",1
https://chaser.com.au/page/110/?s,,1
https://chaser.com.au/page/108/?s,,1
https://chaser.com.au/national/bridget-mckenzie-offers-afp-a-100000-sports-grant-if-they-drop-corruption-charges/,"
Bridget McKenzie offers AFP a $100,000 sports grant if they drop corruption charges ",1
https://chaser.com.au/world/us-senate-votes-to-impeach-joe-biden/,"
US Senate votes to impeach Joe Biden ",1
https://chaser.com.au/national/firefighters-battle-to-save-endangered-living-fossil-climate-deniers-from-themselves/,"
Firefighters battle to save endangered ‘living fossil’ climate deniers from themselves ",1
https://chaser.com.au/general-news/news-corp-denies-the-existence-of-james-murdoch/,"
News Corp denies the existence of James Murdoch ",1
https://chaser.com.au/sport/all-australian-open-matches-to-now-be-determined-by-which-player-collapses-last/,"
All Australian Open matches to now be determined by which player collapses last ",1
https://chaser.com.au/general-news/morrison-ejected-from-australia-day-ceremony-for-flouting-dress-code-with-hawaiian-shirt/,"
Morrison ejected from Australia Day ceremony for flouting dress code with Hawaiian Shirt ",1
https://chaser.com.au/national/local-man-furious-he-couldnt-celebrate-australia-day-by-listening-an-american-win-the-hottest-100/,"
Local man furious he couldn’t celebrate Australia Day by listening an American win the hottest 100 ",1
https://chaser.com.au/general-news/church-of-england-declares-sex-should-be-limited-to-a-husband-and-his-six-beheaded-wives/,"
Church of England declares sex is only for a husband and his six beheaded wives ",1
https://chaser.com.au/national/government-chalk-up-dust-storms-fires-hail-floods-and-drought-to-just-6-unlucky-coincidences/,"
Government chalk up dust storms, fires, hail, floods and drought to just 6 unlucky coincidences ",1
https://chaser.com.au/national/government-launch-inquiry-to-investigate-just-how-innocent-bridget-mckenzie-is/,"
Government launch inquiry to determine just how innocent Bridget McKenzie is ",1
https://chaser.com.au/national/heartwarming-wombat-sighted-leading-australians-safely-away-from-scomos-handshakes/,"
Heartwarming: Wombat sighted leading Australians safely away from Scomo’s handshake ",1
https://chaser.com.au/general-news/queen-shows-no-hard-feelings-by-gifting-meghan-a-driving-tour-of-france/,"
Queen shows ‘no hard feelings’ by gifting Meghan a driving tour of France ",1
https://chaser.com.au/general-news/pauline-hanson-launches-new-line-of-face-masks-to-combat-smoke/,"
Pauline Hanson launches new line of face masks to combat smoke ",1
https://chaser.com.au/general-news/onlookers-treated-for-shock-after-witnessing-uber-cyclist-accidentally-obey-a-road-rule/,"
Onlookers treated for shock after witnessing Uber cyclist accidentally obey a road rule ",1
https://chaser.com.au/national/smoke-affected-australians-beginning-to-wonder-if-theyll-ever-see-sky-barnsey-again/,"
Smoke affected Australians beginning to wonder if they’ll ever see sky Barnsey again ",1
https://chaser.com.au/national/albanese-assures-labor-faithful-that-he-wont-let-governments-recent-mishaps-stop-him-from-losing-next-election/,"
Albanese assures Labor faithful that he won’t let government’s recent mishaps stop him from losing next election ",1
https://chaser.com.au/national/nation-nervously-wonders-what-nightmare-universe-is-planning-to-unleash-today/,"
Nation nervously wonders what nightmare universe is planning to unleash today ",1
https://chaser.com.au/national/australia-goverment-repeals-gay-marriage-in-attempt-to-stop-natural-disasters/,"
BREAKING: Australian government repeals gay marriage in attempt to stop natural disasters ",1
https://chaser.com.au/page/113/?s,,1
https://chaser.com.au/page/111/?s,,1
https://chaser.com.au/national/nation-enjoys-single-facemask-free-day-between-smoke-and-coronavirus-outbreak/,"
Nation savours single facemask free day between smoke and coronavirus outbreak ",1
https://chaser.com.au/general-news/sad-day-eggboy-has-finally-hatched/,"
Sad day: Eggboy has finally hatched ",1
https://chaser.com.au/page/111/?s,,1
https://chaser.com.au/page/109/?s,,1
https://chaser.com.au/national/harry-and-meghan-starting-to-wish-they-had-just-molested-a-teenager/,"
Harry and Meghan starting to wish they had just molested a teenager ",1
https://chaser.com.au/general-news/prince-harry-ready-to-return-to-royal-duties-after-wrapping-up-first-day-as-tesco-shelfpacker/,"
Prince Harry ready to return to royal duties after wrapping up first day as Tesco shelfpacker ",1
https://chaser.com.au/general-news/prince-harry-resigns-to-spend-less-time-with-family/,"
Prince Harry resigns to spend less time with family ",1
https://chaser.com.au/general-news/editorial-we-never-claimed-tigers-eating-your-face-was-good/,"
Editorial: We never claimed tigers eating your face was good ",1
https://chaser.com.au/general-news/peter-dutton-referred-to-queensland-police-for-wasting-police-time/,"
Peter Dutton referred to Queensland Police for wasting police time ",1
https://chaser.com.au/general-news/australia-kindly-requests-iran-u-s-pause-their-bullshit-until-after-fires-are-dealt-with/,"
Australia kindly requests Iran, U.S. pause their bullshit until after fires are dealt with ",1
https://chaser.com.au/general-news/iran-retaliates-against-u-s-by-not-taking-out-high-ranking-government-officials/,"
Iran retaliates against U.S. by not taking out high ranking government official ",1
https://chaser.com.au/national/morrison-acts-firmly-on-iran-threat-by-booking-3-week-holiday-cruise/,"
Morrison acts firmly on Iran threat by booking 3 week holiday cruise ",1
https://chaser.com.au/national/craig-kelly-devows-climate-science-citing-his-advanced-phd-in-couch-marketing/,"
Craig Kelly devows climate science, citing his advanced PhD in couch marketing ",1
https://chaser.com.au/general-news/tony-abbott-launches-gofundme-campaign-to-convince-harry-to-stick-with-royals/,"
Emotional Abbott launches GoFundMe to convince Harry to stick with royals ",1
https://chaser.com.au/general-news/government-donate-200-to-bushfire-relief-each-time-anyone-shakes-scott-morrisons-hand/,"
Government donate $200 to bushfire relief each time anyone shakes Scott Morrison’s hand ",1
https://chaser.com.au/world/nasa-to-replace-all-scientists-with-greg-from-facebook-who-has-a-degree-in-common-sense/,"
NASA to replace all scientists with Greg from Facebook who has a degree in COMMON SENSE ",1
https://chaser.com.au/national/shock-new-daily-telegraph-report-reveals-iran-plane-crash-was-caused-by-greens/,"
Shock new Daily Telegraph report reveals Iran plane crash caused by Greens ",1
https://chaser.com.au/national/morrison-to-step-back-from-official-duties-to-balance-his-time-between-australia-and-hawaii/,"
Morrison to ‘step back’ from official duties to balance his time between Australia and Hawaii ",1
https://chaser.com.au/general-news/local-teenager-forced-to-go-sockless-as-tissues-shortage-hits-home/,"
Local teenager forced to go sockless as tissues shortage hits home ",1
https://chaser.com.au/general-news/no-one-could-have-predicted-this-says-government-that-was-warned-about-this-in-1988-1993-1998-2001-2004-2009-2010-2011-2012-2013-2014-2015-2016-2017-2018-and-2019/,"
“No one could have predicted this” says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 ",1
https://chaser.com.au/national/i-always-believed-in-climate-change-says-guy-that-brought-coal-into-parliament/,"
“I always believed in climate change” says guy that brought coal into parliament ",1
https://chaser.com.au/entertainment/local-man-furious-that-rabbit-in-childrens-cartoon-doesnt-turn-him-on-anymore/,"
Local man furious children’s cartoon doesn’t turn him on anymore ",1
https://chaser.com.au/national/iran-crisis-pm-commissions-emergency-ads-in-case-troops-are-deployed/,"
Iran crisis: PM commissions emergency ad in case troops are deployed ",1
https://chaser.com.au/page/115/?s,,1
https://chaser.com.au/page/113/?s,,1
https://chaser.com.au/world/queen-pronounces-grandson-the-harry-formerly-known-as-prince/,"
Queen pronounces grandson ‘the Harry formerly known as Prince’ ",1
https://chaser.com.au/page/114/?s,,1
https://chaser.com.au/page/112/?s,,1
https://chaser.com.au/national/morrison-deploys-emergency-marketing-squad-to-bushfire-affected-areas/,"
Morrison deploys emergency marketing squad to bushfire affected areas ",1
https://chaser.com.au/general-news/pms-office-devises-fraser-anning-egging-plan-to-salvage-some-public-approval/,"
PM’s office devises Fraser Anning egging plan to salvage some public approval ",1
https://chaser.com.au/national/pope-slaps-scott-morison-after-he-tries-to-force-handshake/,"
Pope slaps Scott Morrison after he tries to force handshake ",1
https://chaser.com.au/general-news/nz-cricket-team-follows-pms-lead-by-dismissing-burns/,"
NZ cricket team follows PM’s lead by dismissing Burns ",1
https://chaser.com.au/national/scomos-empathy-coach-rushed-to-hospital-after-hearing-about-fireman-handshake/,"
Morrison’s empathy coach rushed to hospital after hearing about fireman handshake ",1
https://chaser.com.au/general-news/morrison-employs-handshake-consultant-on-400000/,"
Morrison employs handshake consultant on $400,000 ",1
https://chaser.com.au/general-news/news-corp-editor-applies-for-hardship-leave-after-being-asked-to-spin-morrisons-terrific-funeral-comment/,"
News Corp editor applies for hardship leave after being asked to spin Morrisons ‘terrific’ funeral comment ",1
https://chaser.com.au/national/new-zealand-sends-australia-emergency-shipment-of-competent-pms-to-help-fire-affected-regions/,"
New Zealand sends emergency shipment of competent leaders to help fire affected regions ",1
https://chaser.com.au/national/morrison-offers-one-waterbombing-run-for-every-6-hit-in-the-sydney-test/,"
Morrison offers one waterbombing run for every 6 hit in the Sydney Test ",1
https://chaser.com.au/national/morrison-authorises-6-million-in-emergency-funds-for-australian-cricket-team/,"
Morrison authorises $6 million in emergency funds for Australian cricket team ",1
https://chaser.com.au/page/116/?s,,1
https://chaser.com.au/page/114/?s,,1
https://chaser.com.au/invoicing-guide-for-writers/,"
Invoicing guide for writers ",1
https://chaser.com.au/general-news/scott-morrisons-i-stopped-the-boats-trophy-revoked/,"
Scott Morrison’s “I stopped the boats” trophy revoked ",1
https://chaser.com.au/general-news/government-asks-australians-to-tier-their-prayers-for-rain/,"
Government begs Australians to taper their prayers for rain ",1
https://chaser.com.au/national/what-climate-change-say-pm-dealing-with-drought-fire-flood-hail-and-dust-storm-on-single-day/,"
“What climate change?” says PM dealing with drought, fire, flood, hail and dust storm in one day ",1
https://chaser.com.au/hide-the-yellow-bar/,"
Hide the yellow bar ",1
https://chaser.com.au/national/mosman-rowing-club-donates-paddle-to-assist-bridget-mckenzie-escape-shit-creek/,"
Mosman Rowing Club donates paddle to assist Bridget McKenzie escape shit creek ",1
https://chaser.com.au/national/australia-vows-to-fight-climate-change-after-wiggles-added-to-endangered-list/,"
Australia vows to fight climate change after Wiggles added to endangered list ",1
https://chaser.com.au/general-news/local-man-quietly-deletes-3-months-old-facebook-post-calling-climate-rebellion-idiots/,"
Local man quietly deletes 3 month old Facebook post calling Climate Rebellion idiots ",1
https://chaser.com.au/national/mosman-rowers-pretty-confident-about-getting-bushfire-recovery-grant/,"
Mosman Rowers ‘pretty confident’ about getting Bushfire Recovery grant ",1
https://chaser.com.au/national/eb-games-solemnly-begins-12-year-closing-down-sale/,"
EB Games solemnly begins 12 year closing down sale ",1
https://chaser.com.au/page/112/?s,,1
https://chaser.com.au/page/110/?s,,1
https://chaser.com.au/general-news/sydney-motorists-open-windows-in-m5-tunnel-to-get-some-fresh-air/,"
Sydney motorists open windows in M5 tunnel to get some fresh air ",1
https://chaser.com.au/national/nation-which-expected-nothing-still-somehow-let-down/,"
Nation which expected nothing still somehow let down ",1
