article_link,headline,is_sarcastic
https://www.betootaadvocate.com/sports/nation-collectively-laughs-at-eddie-mcguire/,Nation Collectively Laughs At Eddie McGuire,1
https://www.betootaadvocate.com/sports/collingwood-runner-alex-woodward-wins-norm-smith-medal/,Collingwood Runner Alex Woodward Wins Norm Smith Medal,1
https://www.betootaadvocate.com/uncategorized/man-watching-first-vfl-game-this-year-shouts-ball-at-pub-television-intermittently/,Man Watching First VFL Game This Year Shouts “Ball!” At Pub Television Intermittently,1
https://www.betootaadvocate.com/humans-of-betoota/look-at-all-these-collingwood-bandwagoners-says-australian-lakers-fan/,“Look At All These Collingwood Bandwagoners” Says Australian Lakers Fan,1
https://www.betootaadvocate.com/humans-of-betoota/mates-new-relationship-comes-with-a-sock/,Mate’s New Relationship Comes With A Sock,1
https://www.betootaadvocate.com/headlines/waitress-pretends-to-care-about-how-good-your-meal-was/,Waitress Pretends To Care About How Good Your Meal Was,1
https://www.betootaadvocate.com/uncategorized/chess-praised-for-having-a-strong-female-protagonist/,Chess Praised For Having A Strong Female Protagonist,1
https://www.betootaadvocate.com/headlines/power-tripping-sound-technician-launches-into-45-minute-story-about-working-with-nick-cave/,Power-Tripping Sound Technician Launches Into 45-minute Story About Working With Nick Cave,1
https://www.betootaadvocate.com/headlines/teen-pregnancy-arrives-just-in-time-to-help-regional-town-through-crippling-gossip-drought/,Teen Pregnancy Arrives Just In Time To Help Regional Town Through Crippling Gossip Drought,1
https://www.betootaadvocate.com/uncategorized/wagga-wagga-residents-divided-over-which-grand-final-deserves-a-proper-piss-up/,Wagga Wagga Residents Divided Over Which Grand Final Deserves A Proper Piss Up,1
https://www.betootaadvocate.com/breaking-news/peter-dutton-patronisingly-compliments-uncle-tony-x-for-not-being-like-the-other-ones/,Peter Dutton Patronisingly Compliments Uncle Tony X For Not Being Like “The Other Ones”,1
https://www.betootaadvocate.com/humans-of-betoota/anti-vaxxers-more-concerned-about-autism-than-recalled-airbag-in-car/,Anti-Vaxxers More Concerned About Autism Than Recalled Airbag In Car,1
https://www.betootaadvocate.com/headlines/ea-18g-growler-jets-roaring-through-cbd-remind-brisbane-that-they-dont-need-a-grand-final/,EA-18G Growler Jets Roaring Through CBD Remind Brisbane That They Don’t Need A Grand...,1
https://www.betootaadvocate.com/breaking-news/millennials-begin-poking-needles-into-vacant-investment-properties-to-drive-down-house-prices/,Millennials Begin Poking Needles Into Vacant Investment Properties To Drive Down House Prices,1
https://www.betootaadvocate.com/world-news/malcolm-has-tantrum-as-lucy-suggests-they-go-to-australian-themed-nyc-bar-to-watch-roosters/,Malcolm Has Tantrum As Lucy Suggests They Go To Australian-Themed NYC Bar To Watch...,1
https://www.betootaadvocate.com/humans-of-betoota/office-unisex-toilet-clearly-used-exclusively-by-pigs/,Office Unisex Toilet Clearly Used Exclusively By Pigs,1
https://www.betootaadvocate.com/humans-of-betoota/big-kahuna-turns-on-the-charm-at-airport-check-in-trying-to-jag-himself-an-exit-row/,Big Kahuna Turns On The Charm At Airport Check-In Trying To Jag Himself An...,1
https://www.betootaadvocate.com/podcasts/ep-30-george-rose/,EP 30: George Rose,1
https://www.betootaadvocate.com/breaking-news/dear-men-think-you-can-get-away-with-man-spreading-while-alone-on-holidays-think-again/,"“Dear Men, Think You Can Get Away With Man-Spreading While Alone On Holidays? Think...",1
https://www.betootaadvocate.com/humans-of-betoota/office-jock-walks-around-open-plan-workspace-with-some-sort-of-ball/,Office Sports Guys Walks Around Open Plan Workspace With Ball Of Some Description,1
https://www.betootaadvocate.com/headlines/pile-of-online-shopping-deliveries-mounting-on-coworkers-desk-raises-questions-about-her-net-worth/,Pile Of Online Shopping Deliveries Mounting On Coworker’s Desk Raises Questions About Her Net...,1
https://www.betootaadvocate.com/sports/sydney-roosters-accountant-wins-dally-m-award-for-cleanest-books-of-the-year/,Sydney Roosters Accountant Wins Dally M Bookkeeper Of The Year Award For 8th Season...,1
https://www.betootaadvocate.com/headlines/bloke-who-hasnt-really-been-out-much-since-2009-orders-a-tray-of-jagerbombs-for-everyone/,Bloke Who Hasn’t Really Been Out Much Since 2009 Orders A Tray Of Jagerbombs...,1
https://www.betootaadvocate.com/humans-of-betoota/band-of-friends-use-up-entire-footpath-walking-three-abreast-like-theyre-the-fucking-bee-gees/,Band Of Friends Use Up Entire Footpath Walking Three Abreast Like They’re The Fucking...,1
https://www.betootaadvocate.com/breaking-news/its-time-for-some-balance-scott-morrison-nominates-mike-baird-as-new-director-of-the-abc/,“It’s Time For Some Balance” Scott Morrison Nominates Mike Baird As New Director Of...,1
https://www.betootaadvocate.com/humans-of-betoota/gentle-bondi-boy-lies-to-himself-and-says-that-his-roosters-still-have-a-chance-on-sunday/,Gentle Bondi Boy Lies To Himself And Says That His Roosters Still Have A...,1
https://www.betootaadvocate.com/sports/national-parks-and-wildlife-officially-declare-billy-slater-a-protected-species/,National Parks And Wildlife Officially Declare Billy Slater A Protected Species,1
https://www.betootaadvocate.com/uncategorized/housemate-chalks-sudden-appearance-of-more-salt-in-kitchen-up-to-magic-2/,Housemate Chalks Sudden Appearance Of More Salt In Kitchen Up To Magic,1
https://www.betootaadvocate.com/breaking-news/bloke-who-ran-over-all-those-emus-reportedly-polling-better-than-bill-shorten-as-preferred-pm/,Bloke Who Ran Over All Those Emus Reportedly Polling Better Than Bill Shorten As...,1
https://www.betootaadvocate.com/humans-of-betoota/housemate-chalks-sudden-appearance-of-more-salt-in-kitchen-up-to-magic/,Housemate Chalks Sudden Appearance Of More Salt In Kitchen Up To Magic,1
https://www.betootaadvocate.com/advocate-in-focus/crypto-investor-nearing-the-point-where-he-can-laugh-about-it-all/,Crypto Investor Nearing The Point Where He Can Laugh About It All,1
https://www.betootaadvocate.com/humans-of-betoota/6-month-old-pin-discovered-in-button-squash-after-somebody-actually-buys-one/,6-Month-Old Pin Discovered In Button Squash After Somebody Actually Buys One,1
https://www.betootaadvocate.com/headlines/secretly-misogynistic-abc-hipster-sighs-with-relief-as-managing-director-is-replaced-by-a-man/,Secretly Misogynistic ABC Hipster Sighs With Relief As Managing Director Is Replaced By A...,1
https://www.betootaadvocate.com/sports/mcc-members-reluctantly-install-mother-energy-taps-for-cashed-up-collingwood-supporters/,MCC Members Reluctantly Install Mother Energy Taps For Cashed Up Collingwood Supporters,1
https://www.betootaadvocate.com/uncategorized/report-third-man-in-swears-he-didnt-do-nothin/,Report: Third-Man-In Swears He Didn’t Do Nothin’,1
https://www.betootaadvocate.com/entertainment/provided-i-dont-break-a-taxi-drivers-arm-i-think-ive-got-this-one-in-the-bag/,"“Provided I Don’t Break A Taxi Driver’s Arm, I Think I’ve Got This One...",1
https://www.betootaadvocate.com/breaking-news/uncle-tony-x-tells-his-nephews-that-theyre-distantly-related-to-latrells-mob/,Uncle Tony X Tells His Nephews That They’re Distantly Related To Latrell’s Mob,1
https://www.betootaadvocate.com/podcasts/bulletin-27-9-18-betoota-weekly-news-bulletin/,Bulletin 27/9/18 – Betoota Weekly News Bulletin,1
https://www.betootaadvocate.com/humans-of-betoota/strawberry-grower-glad-somethings-finally-pushed-finding-needles-in-fruit-out-of-the-news/,Strawberry Grower Glad Something’s Finally Pushed Finding Needles in Fruit Out Of The News,1
https://www.betootaadvocate.com/headlines/australian-farmers-worried-after-pins-spotted-at-tamworth-supermarket/,Australian Farmers Worried After Pins Spotted At Tamworth Supermarket,1
https://www.betootaadvocate.com/humans-of-betoota/homeowner-moaning-about-property-market-dip-somehow-expects-renting-bag-of-shit-to-care/,Homeowner Moaning About Property Market Dip Somehow Expects Renting Bag-Of-Shit To Care,1
https://www.betootaadvocate.com/uncategorized/tanya-plibersek-vows-to-save-abc-as-long-as-triple-j-plays-some-more-cardi-b/,Tanya Plibersek Vows To Save ABC As Long As Triple J Plays Some More...,1
https://www.betootaadvocate.com/uncategorized/uncle-tony-x-accused-of-spreading-pro-black-propaganda-on-post-it-notes-in-liberal-party-room/,Uncle Tony X Accused Of Spreading Pro-Black Propaganda On Post-It Notes In Liberal Party...,1
https://www.betootaadvocate.com/entertainment/leigh-sales-and-andrew-bolt-hold-hands-in-protest-of-justin-milnes-political-interference/,Leigh Sales And Andrew Bolt Hold Hands In Protest Of Justin Milne’s Political Interference,1
https://www.betootaadvocate.com/breaking-news/mince-pie-man-is-sad-again/,Emergence Of Mince Pies In Supermarket Heralds Start Of Inner City Leftie’s War On...,1
https://www.betootaadvocate.com/uncategorized/nikki-webster-implicated-in-strawberry-tampering-crisis/,Nikki Webster Implicated In Strawberry Tampering Crisis,1
https://www.betootaadvocate.com/uncategorized/conceited-sandstone-uni-grad-shocked-to-learn-no-one-at-new-workplace-cares/,Conceited Sandstone Uni Grad Shocked To Learn No One At New Workplace Cares,1
https://www.betootaadvocate.com/uncategorized/morrison-australia-day-isnt-about-january-26-its-about-not-letting-the-left-have-a-win/,"Morrison: “Australia Day Isn’t About January 26, It’s About Not Letting The Left Have...",1
https://www.betootaadvocate.com/entertainment/uncle-tony-x-licks-his-lips-while-watching-cafe-staff-prepare-him-a-devon-and-chip-sandwich/,Uncle Tony X Licks His Lips While Watching Cafe Staff Prepare Him A Devon...,1
https://www.betootaadvocate.com/breaking-news/out-of-control-bin-fire-somehow-polling-better-than-bill-shorten-as-preferred-prime-minister/,Out Of Control Bin Fire Somehow Polling Better Than Bill Shorten As Preferred Prime...,1
https://www.betootaadvocate.com/headlines/fortnite-dad-wishes-son-would-get-addicted-to-a-real-mans-video-game-like-wheres-the-gold/,FORTNITE: Dad Wishes Son Would Get Addicted To A Real Man’s Video Game Like...,1
https://www.betootaadvocate.com/uncategorized/abc-board-begin-search-for-next-ex-private-school-sydney-uni-alumni-to-run-broadcaster/,"ABC Board Begin Search For Next Ex-Private School, Sydney Uni Alumni To Run Broadcaster",1
https://www.betootaadvocate.com/sports/melbourne-storm-fan-praying-christian-slater-is-cleared-to-play-in-nrl-grand-final/,Melbourne Storm Fan Praying Christian Slater Is Cleared To Play In NRL Grand Final,1
https://www.betootaadvocate.com/headlines/distressing-nutritional-information-ruins-snack/,Distressing Nutritional Information Ruins Snack,1
https://www.betootaadvocate.com/breaking-news/african-teenagers-enjoying-brief-break-from-being-stigmatised-by-herald-sun-during-afl-finals/,African Teenagers Enjoying Brief Break From Being Stigmatised By Herald Sun During AFL Finals,1
https://www.betootaadvocate.com/headlines/boost-juice-bars-fitted-with-sharps-disposal-bins/,Boost Juice Bars Fitted With Sharps Disposal Bins,1
https://www.betootaadvocate.com/podcasts/ep-29-paul-kelly/,EP 29:  Paul Kelly,1
https://www.betootaadvocate.com/humans-of-betoota/private-school-principal-says-playing-field-is-at-risk-of-being-levelled-without-public-money/,Private School Principal Says Playing Field Is At Risk Of Being Levelled Without Public...,1
https://www.betootaadvocate.com/humans-of-betoota/filo-household-extends-shelf-life-of-tv-remote-by-sealing-it-in-glad-wrap-while-still-fresh/,Filo Household Extends Shelf Life Of TV Remote By Sealing It In Glad Wrap...,1
https://www.betootaadvocate.com/sports/waratahs-supporter-completes-annual-late-september-transition-to-roosters-supporter/,Waratahs Supporter Completes Annual Late September Transition To Roosters Supporter,1
https://www.betootaadvocate.com/entertainment/its-ok-to-be-white-says-the-main-culprit-for-white-people-having-a-bad-name/,"“It’s Ok To Be White,” Says The Main Culprit For White People Having A...",1
https://www.betootaadvocate.com/humans-of-betoota/italian-restaurant-pay-tribute-to-famous-italian-mob-characters-and-scarface-for-some-reason/,"Italian Restaurant Pay Tribute To Famous Italian Mob Characters, And Scarface For Some Reason",1
https://www.betootaadvocate.com/humans-of-betoota/origins-of-disused-office-foosball-table-remain-a-mystery-to-entire-agency/,Origins Of Disused Office Foosball Table Remain A Mystery To Entire Agency,1
https://www.betootaadvocate.com/entertainment/uncle-tony-uses-his-one-phone-call-to-ask-barnaby-if-he-missed-anything-good-on-black-comedy/,Uncle Tony Uses His One Phone Call To Ask Barnaby If He Missed Anything...,1
https://www.betootaadvocate.com/advocate-in-focus/this-suburb-is-still-a-bit-dodgy-says-student-eating-a-9-banh-mi/,“This Suburb Is Still A Bit Dodgy” Says Student Eating A $9 Bánh Mì,1
https://www.betootaadvocate.com/uncategorized/report-jonathan-lapaglia-really-getting-a-pump-on-this-season/,Report: Jonathan LaPaglia Really Getting A Pump On This Season,1
https://www.betootaadvocate.com/uncategorized/well-there-you-go-says-dad-after-being-proven-wrong/,“Well There You Go” Says Dad After Being Proven Wrong,1
https://www.betootaadvocate.com/podcasts/bulletin-20-9-18-betoota-weekly-news-bulletin/,Bulletin 20/9/18 – Betoota Weekly News Bulletin,1
https://www.betootaadvocate.com/uncategorized/supermarkets-begin-installing-blue-lights-in-fruit-aisles-as-part-of-new-anti-needle-measures/,Supermarkets Begin Installing Blue Lights In Fruit Aisles As Part Of New Anti-Needle Measures,1
https://www.betootaadvocate.com/entertainment/rupert-murdoch-thinking-about-making-christopher-pyne-pm-just-for-a-laugh/,Rupert Murdoch Thinking About Making Christopher Pyne PM Just For A Laugh,1
https://www.betootaadvocate.com/humans-of-betoota/coalition-advises-those-living-under-mortgage-stress-should-either-get-a-better-or-a-third-job/,Coalition Advises Those Living Under Mortgage Stress Should Either Get A Better Or A...,1
https://www.betootaadvocate.com/humans-of-betoota/indie-music-fan-crushed-by-friend-recognising-name-of-band-they-saw-on-weekend-2/,Indie Music Fan Crushed By Friend Recognising Name Of Band They Saw On Weekend,1
https://www.betootaadvocate.com/uncategorized/uncle-tony-x-gets-put-in-the-shoe-after-a-run-in-with-some-skinheads/,Uncle Tony X Gets Put In The Shoe After A Run In With Some...,1
https://www.betootaadvocate.com/headlines/urgent-recall-ordered-on-drought-relief-after-struggling-farmer-finds-needle-in-a-haystack/,Urgent Recall Ordered On Drought Relief After Struggling Farmer Finds Needle In A Haystack,1
https://www.betootaadvocate.com/advocate-in-focus/good-time-to-buy-says-22-year-old-real-estate-agent-whos-quietly-downgraded-from-leased-beamer/,“Good Time To Buy” Says 22-Year-Old Real Estate Agent Who’s Quietly Downgraded From Leased...,1
https://www.betootaadvocate.com/breaking-news/government-opens-first-strawberry-injecting-room-despite-community-backlash/,Government Opens First Strawberry Injecting Room Despite Community Backlash,1
https://www.betootaadvocate.com/uncategorized/recently-single-bloke-proves-hes-still-damaged-goods-by-spending-a-couple-grand-on-candles/,Recently Single Bloke Proves He’s Still Damaged Goods By Spending A Couple Grand On...,1
https://www.betootaadvocate.com/headlines/pauline-hanson-uses-her-friendship-with-uncle-tony-to-prove-that-shes-not-racist/,Pauline Hanson Uses Her Friendship With Uncle Tony To Prove That She’s Not Racist,1
https://www.betootaadvocate.com/breaking-news/russell-crowe-posts-bail-for-uncle-tony-x-ahead-of-rabbitohs-vs-roosters-preliminary-finals/,Russell Crowe Posts Bail For Uncle Tony X Ahead Of Rabbitohs Vs Roosters Preliminary...,1
https://www.betootaadvocate.com/humans-of-betoota/shorten-finally-wins-over-youth-voters-with-soundcloud-rapper-tatts/,Shorten Finally Wins Over Youth Voters With Soundcloud Rapper Tatts,1
https://www.betootaadvocate.com/humans-of-betoota/cold-tins-of-kirks-in-the-fridge-makes-trip-to-nannas-house-worthwhile/,Cold Tins Of Kirks In The Fridge Makes Trip To Nanna’s House Worthwhile,1
https://www.betootaadvocate.com/uncategorized/brisbane-girl-that-moved-to-melbourne-a-year-ago-pops-up-in-newsfeed-wearing-funny-scarf/,Brisbane Girl That Moved To Melbourne A Year Ago Pops Up In Newsfeed Wearing...,1
https://www.betootaadvocate.com/breaking-news/friday-arvo-bloke-who-just-found-a-needle-in-his-schooner-keeps-very-fucken-quiet/,Friday Arvo: Bloke Who Just Found A Needle In His Schooner Keeps Very Fucken...,1
https://www.betootaadvocate.com/entertainment/singer-songwriter-kev-carmody-writes-protest-song-calling-for-the-release-of-uncle-tony-x/,Singer-Songwriter Kev Carmody Writes Protest Song Calling For The Release Of Uncle Tony X,1
https://www.betootaadvocate.com/humans-of-betoota/aged-care-resident-attempts-to-shank-someone-in-bold-attempt-to-get-decent-feed-in-prison/,Aged Care Resident Attempts To Shank Someone In Bold Attempt To Get Decent Feed...,1
https://www.betootaadvocate.com/sports/nrl-integrity-unit-bunch-of-snitches/,NRL Integrity Unit Bunch Of Snitches,1
https://www.betootaadvocate.com/humans-of-betoota/housemates-level-of-piggery-exceeds-first-estimates-after-its-discovered-hes-given-up-on-bedsheets/,Housemate’s Level Of Piggery Exceeds First Estimates After It’s Discovered He’s Given Up On...,1
https://www.betootaadvocate.com/uncategorized/end-of-season-footy-trip-to-bali-looks-like-it-could-have-happened-in-the-clubhouse/,End Of Season Footy Trip To Bali Looks Like It Could Have Happened In...,1
https://www.betootaadvocate.com/humans-of-betoota/defqon-1-reveller-now-feels-shutting-it-all-down-might-be-a-good-thing-after-all/,Defqon.1 Reveller Now Feels Shutting It All Down Might Be A Good Thing After...,1
https://www.betootaadvocate.com/uncategorized/relatively-athletic-looking-man-in-townsville-pub-presumably-armyrelatively-athletic-looking-man-in-townsville-pub-presumably-army/,Relatively Athletic Looking Man In Townsville Pub Presumably Army,1
https://www.betootaadvocate.com/headlines/day-spent-working-from-home-ruined-by-some-shit-that-could-have-waited/,Day Spent Working From Home Ruined By Some Shit That Could Have Waited,1
https://www.betootaadvocate.com/humans-of-betoota/nsw-government-earmarks-parcel-of-land-near-badgerys-creek-for-purpose-built-nightlife-district/,NSW Government Earmarks Parcel Of Land Near Badgerys Creek For Purpose-Built Nightlife District,1
https://www.betootaadvocate.com/uncategorized/urgent-recall-ordered-after-loaded-crossbows-found-in-australian-watermelons/,Urgent Recall Ordered After Loaded Crossbows Found In Australian Watermelons,1
https://www.betootaadvocate.com/breaking-news/uncle-tony-x-converts-to-islam-while-in-prisonuncle-tony-x-converts-to-islam-while-in-prison/,Uncle Tony X Converts To Islam While In Prison,1
https://www.betootaadvocate.com/uncategorized/untalented-artist-moves-to-tasmania/,Untalented Artist Moves To Tasmania,1
https://www.betootaadvocate.com/uncategorized/canberran-native-unnecessarily-confirms-statement-by-saying-true-at-the-end-of-it/,Canberran Native Unnecessarily Confirms Statement By Saying “True” At The End Of It,1
https://www.betootaadvocate.com/uncategorized/nations-drunks-left-stranded-after-failing-to-locate-updated-uber-icon/,Nation’s Drunks Left Stranded After Failing To Locate Updated Uber Icon,1
https://www.betootaadvocate.com/sports/mount-buller-overcome-with-celebrations-as-melbourne-demons-continue-their-finals-dash/,Mount Buller Overcome With Celebrations As Melbourne Demons Continue Their Finals Dash,1
https://www.betootaadvocate.com/breaking-news/pm-says-uncle-tony-may-lose-pre-selection-if-he-doesnt-stand-for-anthem-at-bunnies-match/,PM Says Uncle Tony May Lose Pre-Selection If He Doesn’t Stand For Anthem At...,1
https://www.betootaadvocate.com/humans-of-betoota/boyfriend-yet-to-discover-bathroom-has-a-bin/,Boyfriend Yet To Discover Bathroom Has A Bin,1
https://www.betootaadvocate.com/humans-of-betoota/woman-getting-phone-repaired-unsure-how-people-survived-alone-with-their-thoughts/,Woman Getting Phone Repaired Unsure How People Survived Alone With Their Thoughts,1
https://www.betootaadvocate.com/headlines/alpha-male-house-guest-demands-player-one-controller/,Alpha Male House Guest Demands Player One Controller,1
https://www.betootaadvocate.com/sports/peppa-pig-suspended-on-a-grade-1-dangerous-tackle/,Peppa Pig Suspended On A Grade 1 Dangerous Tackle,1
https://www.betootaadvocate.com/sports/mcg-forced-to-provide-valet-parking-and-new-tesla-stations-following-an-influx-of-demons-fans/,MCG Forced To Provide Valet Parking And New Tesla Stations Following An Influx Of...,1
https://www.betootaadvocate.com/humans-of-betoota/property-crisis-millennial-hatches-own-plan-to-short-property-market-after-watching-60-minutes/,PROPERTY CRISIS: Millennial Hatches Own Plan To Short Property Market After Watching 60 Minutes,1
https://www.betootaadvocate.com/uncategorized/nsw-premier-considers-banning-all-genres-of-music-that-go-well-with-drugs/,NSW Premier Considers Banning All Genres Of Music That Go Well With Drugs,1
https://www.betootaadvocate.com/sports/rugby-australia-assure-fans-everything-is-fine-and-theyre-just-in-a-rebuilding-phase/,Rugby Australia Assure Fans Everything Is Fine And They’re Just In A Rebuilding Phase,1
https://www.betootaadvocate.com/uncategorized/russell-brand-pops-back-up-in-the-newsfeed-looking-real-spiritual/,Russell Brand Pops Back Up In The Newsfeed Looking Real Spiritual,1
https://www.betootaadvocate.com/world-news/report-shania-had-almost-unachievably-high-standards-in-hindsight/,Report: Shania Had Almost Unachievably High Standards In Hindsight,1
https://www.betootaadvocate.com/podcasts/ep-28-allana-ferguson/,EP 28: Allana Ferguson,1
https://www.betootaadvocate.com/entertainment/uncle-tony-arrested-for-jaywalking-after-being-unable-to-hail-a-cab-home-from-the-footy/,Uncle Tony Arrested For Jaywalking After Being Unable To Hail A Cab Home From...,1
https://www.betootaadvocate.com/humans-of-betoota/white-dog-does-the-robot-then-drops-his-guts-on-local-pub-dance-floor/,White Dog Does The Robot Then Drops His Guts On Local Pub Dance Floor,1
https://www.betootaadvocate.com/headlines/scott-morrison-lifts-spirits-on-nauru-with-resident-hillsong-rock-band/,Scott Morrison Lifts Spirits On Nauru With Resident Hillsong Rock Band,1
https://www.betootaadvocate.com/uncategorized/government-worker-urged-to-take-5-rdos-after-doing-an-hour-of-overtime/,Government Worker Urged To Take 5 RDO’s After Doing An Hour Of Overtime,1
https://www.betootaadvocate.com/humans-of-betoota/chubby-local-kid-looks-forward-to-debuting-trendy-new-rashie-this-summer/,Chubby Local Kid Looks Forward To Debuting Trendy New Rashie This Summer,1
https://www.betootaadvocate.com/humans-of-betoota/concern-for-mate-grows-after-he-chooses-to-buy-a-canary-yellow-2004-holden-cruize/,Concern For Mate Grows After He Chooses To Buy A Canary Yellow 2004 Holden...,1
https://www.betootaadvocate.com/headlines/uncle-tony-x-mobilises-armed-patrols-to-protect-his-community-against-police-brutality/,Uncle Tony X Mobilises Armed Patrols To Protect His Community Against Police Brutality,1
https://www.betootaadvocate.com/breaking-news/prime-minister-morrisons-media-advisor-now-looking-for-work-in-advertising/,Prime Minister Morrison’s Media Advisor Now Looking For Work In Advertising,1
https://www.betootaadvocate.com/humans-of-betoota/psychopathic-bourgeois-pig-cuts-power-cord-of-old-television-before-council-clean-up/,Psychopathic Bourgeois Pig Cuts Power Cord Of Old Television Before Council Clean Up,1
https://www.betootaadvocate.com/uncategorized/christopher-pyne-mp-reveals-that-he-would-also-like-to-know-who-fuckin-tonight/,Christopher Pyne MP Reveals That He Would Also Like To Know Who Fuckin’ Tonight,1
https://www.betootaadvocate.com/humans-of-betoota/local-property-developer-conveniently-knows-nothing-about-poisoned-tree-near-latest-project/,Local Property Developer Conveniently Knows Nothing About Poisoned Tree Near Latest Project,1
https://www.betootaadvocate.com/humans-of-betoota/what-about-the-diggers-asks-patriot-as-party-guest-walks-in-with-carton-of-asahi/,“What About The Diggers?” Asks Patriot As Party Guest Walks In With Carton Of...,1
https://www.betootaadvocate.com/headlines/uncle-tonys-approach-to-politics-changes-dramatically-after-reading-malcolm-x-autobiography/,Uncle Tony’s Approach To Politics Changes Dramatically After Reading Malcolm X Autobiography,1
https://www.betootaadvocate.com/advocate-in-focus/heres-why-moving-the-abc-to-a-western-suburb-is-problematic-and-toxic/,Here’s Why Moving The ABC To A Western Suburb Is Problematic And Toxic,1
https://www.betootaadvocate.com/uncategorized/prime-minister-morrison-wears-cronulla-sharks-pin-to-match-to-remind-him-what-side-hes-on/,Prime Minister Morrison Wears Cronulla Sharks Pin To Match To Remind Him What Side...,1
https://www.betootaadvocate.com/entertainment/anthony-albanese-mp-reportedly-so-off-it-after-some-gronk-scuffed-his-tns/,Anthony Albanese MP Reportedly So Off It After Some Gronk Scuffed His TNs,1
https://www.betootaadvocate.com/uncategorized/nrl-fans-still-unsure-where-st-george-even-is/,NRL Fans Still Unsure Where ‘St George’ Even Is,1
https://www.betootaadvocate.com/humans-of-betoota/local-craft-brewer-reveals-shes-running-out-of-things-to-make-beer-out-of/,Local Craft Brewer Reveals She’s Running Out Of Things To Make Beer Out Of,1
https://www.betootaadvocate.com/uncategorized/prospective-city-worker-with-hunting-photo-as-linkedin-profile-pic-says-job-hunt-not-going-too-well/,Prospective City Worker With Hunting Photo As LinkedIn Profile Pic Says Job Hunt Not...,1
https://www.betootaadvocate.com/uncategorized/serena-williams-fined-us17000-for-behaving-like-an-australian/,"Serena Williams Fined $US17,000 For Behaving Like An Australian",1
https://www.betootaadvocate.com/headlines/uncle-tony-leads-protest-against-coal-seam-gas-fracking-in-manly-dam/,Uncle Tony Leads Protest Against Coal Seam Gas Fracking In Manly Dam,1
https://www.betootaadvocate.com/uncategorized/nrl-release-limited-edition-gentrification-jerseys-just-in-time-for-finals-bandwagoners/,NRL Release Limited Edition ‘Gentrification’ Jerseys Just In Time For Finals Bandwagoners,1
https://www.betootaadvocate.com/podcasts/ep-27-hedley-thomas/,EP 27: Hedley Thomas,1
https://www.betootaadvocate.com/advocate-in-focus/hedley-thomas-2/,LISTEN: The Betoota Advocate Chats To Hedley Thomas From The Teacher’s Pet,1
https://www.betootaadvocate.com/humans-of-betoota/kurtley-beale-reportedly-looking-for-work-as-a-dodgy-used-car-salesman/,Kurtley Beale Reportedly Looking For Work As A Dodgy Used Car Salesman,1
https://www.betootaadvocate.com/humans-of-betoota/recently-single-man-gets-life-back-on-track-by-drinking-alone-in-bar-while-looking-at-photos-of-ex/,Recently-Single Man Gets Life Back On Track By Drinking Alone In Bar While Looking...,1
https://www.betootaadvocate.com/advocate-in-focus/man-tries-and-fails-to-forget-high-school/,Man Tries And Fails To Forget High School,1
https://www.betootaadvocate.com/uncategorized/uncle-tonys-staffers-physically-restrain-him-from-doing-a-welcome-to-country-before-the-rugby/,Uncle Tony’s Staffers Physically Restrain Him From Doing A Welcome To Country Before The...,1
https://www.betootaadvocate.com/headlines/last-4-seconds-on-microwave-prove-too-much-for-hungover-woman/,Last 4 Seconds On Microwave Prove Too Much For Hungover Woman,1
https://www.betootaadvocate.com/uncategorized/wish-youd-send-some-of-that-rain-our-way-says-hobby-farmer-on-the-phone-to-mate-in-sydney/,“Wish You’d Send Some Of That Rain Our Way” Says Hobby Farmer On The...,1
https://www.betootaadvocate.com/headlines/adam-sandler-is-so-funny-haha-our-exclusive-interview-with-scotty-from-marketing/,“Adam Sandler Is So Funny Haha” | Our Exclusive Interview With Scotty From Marketing,1
https://www.betootaadvocate.com/entertainment/these-leftie-elites-are-out-of-touch-with-voters-says-man-whose-mates-all-have-au-pairs/,“These Leftie Elites Are Out Of Touch With Voters” Says Man Whose Mates All...,1
https://www.betootaadvocate.com/sports/exclusive-bernard-foley-benched-for-not-shaving-his-sideburns/,EXCLUSIVE: Bernard Foley Benched For Not Shaving His Sideburns,1
https://www.betootaadvocate.com/uncategorized/teenage-sweatshop-worker-praises-her-employers-for-standing-with-colin-kaepernick/,Teenage Sweatshop Worker Praises Her Employers For Standing With Colin Kaepernick,1
https://www.betootaadvocate.com/humans-of-betoota/exhausted-city-worker-lectured-yet-again-by-jamie-oliver-about-how-easy-it-is-to-cook-every-night/,Exhausted City Worker Lectured Yet Again By Jamie Oliver About How Easy It Is...,1
https://www.betootaadvocate.com/humans-of-betoota/font-size-on-boomers-iphone-visible-from-across-the-room/,Font Size On Boomer’s iPhone Visible From Across The Room,1
https://www.betootaadvocate.com/headlines/uncle-tony-makes-a-special-visit-to-his-redfern-barber-to-sort-out-the-fade/,Uncle Tony Makes A Special Visit To His Redfern Barber To Sort Out The...,1
https://www.betootaadvocate.com/uncategorized/abc-comedy-rolls-the-dice-on-new-show-with-a-white-man-wearing-a-suit-behind-a-desk/,ABC Comedy Rolls The Dice On New Show With A White Man Wearing A...,1
https://www.betootaadvocate.com/humans-of-betoota/dutton-explains-difference-between-helping-a-mate-and-being-extremely-corrupt/,Dutton Explains Difference Between ‘Helping A Mate’ And ‘Being Extremely Corrupt’,1
